Date,Open,High,Low,Close,Adj Close,Volume
01-02-2019,52.189999,52.540001,51.827499,52.195,50.572475,135742800
02-02-2019,54.105,55.342499,52.825001,53.259998,51.604366,277125600
03-02-2019,53.474998,54.5075,51.685001,52.107498,50.487698,216071600
04-02-2019,51.3825,51.607498,50.407501,51.005001,49.419468,163448400
05-02-2019,49.497501,49.662498,48.145,48.334999,46.832462,209572000
06-02-2019,49.077499,49.517502,48.509998,49.25,47.719021,143299200
07-02-2019,48.852501,49.889999,48.455002,49.759998,48.213165,133457600
08-02-2019,50.049999,50.8825,49.8475,50.857498,49.27655,108038000
09-02-2019,50.325001,50.689999,49.822498,50.247501,48.870495,98478800
10-02-2019,49.904999,50.512501,49.787498,50.119999,48.746502,89927600
11-02-2019,50.255001,53.035,50.119999,52.2425,50.810822,188874000
12-02-2019,50.790001,51.610001,50.647499,50.6875,49.298439,146189600
13-02-2019,50.865002,51.285,49.9175,50.435001,49.05286,108909600
14-02-2019,51.07,51.790001,50.959999,51.625,50.210243,110481600
15-02-2019,52.654999,53.182499,52.5075,52.587502,51.146374,97654400
16-02-2019,52.720001,53.337502,52.580002,52.59,51.1488,107537200
17-02-2019,53.247501,53.412498,52.900002,53.16,51.703182,86141600
18-02-2019,53.297501,53.610001,52.6875,53.115002,51.659412,89014800
19-02-2019,52.357498,53.012501,50.25,50.66,49.271698,187272000
20-02-2019,51.465,51.797501,51.264999,51.622501,50.207817,104174400
21-02-2019,51.965,52.137501,50.8825,51.040001,49.641273,103493200
22-02-2019,51.025002,51.43,50.830002,51.3825,49.974388,63755200
23-02-2019,52.125,52.330002,51.665001,52.252499,50.820541,83962000
24-02-2019,52.540001,52.612499,51.799999,52.185001,50.754898,84573600
25-02-2019,51.607498,51.744999,51.055,51.424999,50.015724,80092000
26-02-2019,52.0975,52.369999,51.830002,52.297501,50.864311,76752400
27-02-2019,53,53.4925,52.877499,53.32,51.858788,95654800
28-02-2019,53.512501,53.605,53.127499,53.314999,51.853935,77449200
01-03-2019,53.709999,54.110001,52.767502,53.5425,52.075191,109237600
02-03-2019,53.465,54.195,52.927502,54.174999,52.690357,127111600
03-03-2019,54.517502,55.927502,54.432499,55.897499,54.365662,177158400
04-03-2019,56.200001,56.605,55.715,55.772499,54.244083,128906800
05-03-2019,55,55.197498,54.255001,54.6875,53.188816,159053200
06-03-2019,54.432499,55.032501,54.389999,54.974998,53.468445,84632400
07-03-2019,54.990002,55.205002,54.779999,55.174999,53.66296,73274800
08-03-2019,55.264999,55.712502,54.860001,55.692501,54.166271,101360000
09-03-2019,55.502499,55.939999,55.092499,55.240002,53.726177,88242400
10-03-2019,55.345001,55.639999,54.3675,54.432499,52.940811,221652400
11-03-2019,54.737499,54.959999,54.412498,54.68,53.18153,76662000
12-03-2019,55.2575,55.622501,54.297501,54.419998,52.928646,124763200
13-03-2019,54.637501,55.375,54.285,55.2575,53.743206,87613600
14-03-2019,55,55.235001,54.7075,54.9725,53.466011,75334000
15-03-2019,55.134998,55.240002,54.32,54.705002,53.205845,101408000
16-03-2019,55.224998,56.145,55.197498,55.9925,54.458057,103909600
17-03-2019,56.267502,57.055,56.049999,56.147499,54.608807,139223200
18-03-2019,55.764999,55.895,54.482498,54.740002,53.239887,138449200
19-03-2019,54.607498,55.240002,53.782501,55.205002,53.692146,114426000
20-03-2019,56.41,56.872501,55.9725,56.752499,55.197227,138478800
21-03-2019,56.567501,57.482498,56.459999,56.764999,55.209389,122306000
22-03-2019,56.455002,57.014999,56.0825,56.099998,54.562611,111820000
23-03-2019,56.7575,56.947498,56.41,56.7575,55.202091,74770400
24-03-2019,56.982498,57.610001,56.825001,57.522499,55.946125,113013600
25-03-2019,58.237499,59.41,58.077499,59.052502,57.4342,166795600
26-03-2019,58.724998,59.532501,58.6675,58.967499,57.351528,96427600
27-03-2019,59.0975,59.412498,58.720001,58.830002,57.2178,87360000
28-03-2019,58.342499,58.810001,58.299999,58.592499,56.986797,73903200
29-03-2019,58.772499,59.037498,58.380001,58.82,57.208073,67585200
30-03-2019,58.647499,59.395,58.572498,59.102501,57.482826,97433600
31-03-2019,59.380001,60.247501,59.330002,60.127499,58.479736,87247200
01-04-2019,60.290001,60.549999,59.904999,59.990002,58.346012,82293600
02-04-2019,60.525002,60.810001,60.305,60.794998,59.128952,75828800
03-04-2019,61.127499,61.200001,60.452499,60.895,59.2262,69275200
04-04-2019,60.790001,61.682499,60.720001,61.645,59.955647,73477200
05-04-2019,61.855,62.3125,61.68,62.262501,60.556236,96572800
06-04-2019,62.2425,62.4375,60.642502,60.822498,59.155685,142839600
07-04-2019,61.189999,61.325001,60.302502,60.814999,59.148403,124522000
08-04-2019,61.810001,62.2925,59.314999,62.189999,60.485714,139162000
09-04-2019,62.384998,63.982498,62.290001,63.955002,62.202358,151125200
10-04-2019,64.332497,64.462502,63.845001,64.375,62.610844,103272000
11-04-2019,64.262497,64.547501,64.080002,64.282501,62.520882,79897600
12-04-2019,64.192497,64.372498,63.842499,64.309998,62.547611,75864400
13-04-2019,64.684998,65.087502,64.527496,64.857498,63.269497,94940400
14-04-2019,64.672501,65.110001,64.212502,65.035004,63.44265,69986400
15-04-2019,64.574997,65.6175,64.57,65.550003,63.945068,81821200
16-04-2019,65.387497,65.697502,65.230003,65.489998,63.886517,87388800
17-04-2019,65.282501,66.195,65.267502,66.1175,64.49865,102734400
18-04-2019,65.9375,66.220001,65.525002,65.660004,64.052353,89182800
19-04-2019,65.919998,66.445,65.752502,66.440002,64.813248,100206400
20-04-2019,66.449997,66.857498,66.057503,66.775002,65.140045,86703200
21-04-2019,66.974998,67,66.347504,66.572502,64.942497,76167200
22-04-2019,66.385002,66.519997,65.099998,65.797501,64.186501,106234400
23-04-2019,65.922501,66.002502,65.294998,65.502502,63.898708,121395200
24-04-2019,65.647499,65.794998,65.209999,65.445,63.842613,65325200
25-04-2019,65.677498,66.610001,65.629997,66.592499,64.962021,84020400
26-04-2019,66.735001,66.790001,65.625,66.072502,64.454765,105207600
27-04-2019,66.394997,66.995003,66.327499,66.959999,65.320518,65235600
28-04-2019,66.650002,67,66.474998,66.8125,65.176628,46617600
29-04-2019,66.817497,67.0625,65.862503,66.040001,64.423042,94487200
30-04-2019,64.577499,64.8825,64.072502,64.862503,63.27438,114430400
01-05-2019,65.267502,65.827499,65.169998,65.434998,63.832855,67181600
02-05-2019,65.947502,66.472504,65.682503,66.394997,64.769348,74424400
03-05-2019,66.870003,67.75,66.824997,67.677498,66.020439,106075600
04-05-2019,67.5,67.699997,66.227501,66.730003,65.096161,128042400
05-05-2019,67.150002,67.517502,66.464996,67.120003,65.476601,90420400
06-05-2019,67.202499,67.775002,67.125,67.692497,66.035088,78756800
07-05-2019,66.945,68.139999,66.830002,67.864998,66.203362,137310400
08-05-2019,67.864998,68.824997,67.732498,68.787498,67.103264,133587600
09-05-2019,69.25,70.197502,69.245003,69.964996,68.251938,128186000
10-05-2019,69.892502,70.442497,69.699997,70.102501,68.386063,114158400
11-05-2019,69.949997,70.474998,69.779999,69.934998,68.222672,116028400
12-05-2019,69.875,70.294998,69.737503,70.004997,68.29097,98369200
13-05-2019,70.557503,70.662498,69.639999,69.860001,68.149521,275978000
14-05-2019,70.1325,71.0625,70.092499,71,69.261581,98572000
15-05-2019,71.172501,71.222504,70.730003,71.067497,69.327438,48478800
16-05-2019,71.205002,72.495003,71.175003,72.477501,70.702942,93121200
17-05-2019,72.779999,73.4925,72.029999,72.449997,70.676086,146266000
18-05-2019,72.364998,73.172501,71.305,72.879997,71.095573,144114400
19-05-2019,72.482498,73.419998,72.379997,73.412498,71.615044,100805600
20-05-2019,74.059998,75.150002,73.797501,75.087502,73.249016,135480400
21-05-2019,74.287498,75.144997,74.125,74.357498,72.536896,146322800
22-05-2019,73.447502,74.989998,73.1875,74.949997,73.114876,118387200
23-05-2019,74.959999,75.224998,74.370003,74.597504,72.771034,108872000
24-05-2019,74.290001,76.110001,74.290001,75.797501,73.941628,132079200
25-05-2019,76.809998,77.607498,76.550003,77.407501,75.51223,170108400
26-05-2019,77.650002,78.167503,77.0625,77.582497,75.682922,140644800
27-05-2019,77.910004,79.267502,77.787498,79.239998,77.29985,121532000
28-05-2019,79.175003,79.392502,78.042503,78.169998,76.25605,161954400
29-05-2019,77.962502,78.875,77.387497,77.834999,75.929253,121923600
30-05-2019,78.397499,78.925003,78.022499,78.809998,76.880379,108829200
31-05-2019,79.067497,79.684998,78.75,79.682503,77.731522,137816400
01-06-2019,79.297501,79.754997,79,79.142502,77.204735,110843200
02-06-2019,79.644997,79.997498,79.327499,79.425003,77.480331,101832400
03-06-2019,79.480003,79.889999,78.912498,79.807503,77.853462,104472000
04-06-2019,80.0625,80.832497,79.379997,79.577499,77.629082,146537600
05-06-2019,77.514999,77.942497,76.220001,77.237503,75.346375,161940000
06-06-2019,78.150002,79.599998,78.047501,79.422501,77.477882,162234000
07-06-2019,81.112503,81.962502,80.345001,81.084999,79.099678,216229200
08-06-2019,80.135002,81.022499,79.6875,80.967499,78.985046,126743200
09-06-2019,80.232498,80.669998,77.072502,77.377502,75.482956,199588400
10-06-2019,76.074997,78.372498,75.555,77.165001,75.275658,173788400
11-06-2019,78.827499,79.910004,78.407501,79.712502,77.76078,136616400
12-06-2019,80.879997,81.190002,79.737503,80.362503,78.394867,118826800
13-06-2019,80.642502,81.305,80.065002,81.302498,79.311859,105425600
14-06-2019,80.592499,80.849998,79.5,80.0075,78.233788,117684000
15-06-2019,78.544998,80.387497,78.462502,80.387497,78.605377,109348800
16-06-2019,80.900002,80.974998,79.677498,79.902496,78.131111,94323200
17-06-2019,80.3675,81.805,80.3675,81.800003,79.986557,113730400
18-06-2019,81.047501,81.555,80.837502,81.217499,79.416969,94747600
19-06-2019,81.184998,81.495003,80.712502,81.237503,79.436523,80113600
20-06-2019,78.839996,79.9375,78.652496,79.75,77.982002,152531200
21-06-2019,80,81.142502,80,80.904999,79.111404,93984000
22-06-2019,80.657501,81.162498,79.552498,80.074997,78.299789,100566000
23-06-2019,79.654999,80.112503,77.625,78.262497,76.527458,129554000
24-06-2019,74.315002,76.044998,72.307503,74.544998,72.892395,222195200
25-06-2019,75.237503,75.6325,71.532501,72.019997,70.423363,230673600
26-06-2019,71.6325,74.470001,71.625,73.162498,71.540527,198054800
27-06-2019,70.275002,71.5,68.239998,68.379997,66.864067,320605600
28-06-2019,64.315002,69.602501,64.092499,68.339996,66.824951,426510000
29-06-2019,70.57,75.360001,69.43,74.702499,73.046402,341397200
30-06-2019,75.917503,76,71.449997,72.330002,70.726486,319475600
01-07-2019,74.110001,75.849998,73.282501,75.684998,74.007103,219178400
02-07-2019,73.879997,74.887497,72.852501,73.230003,71.606537,187572800
03-07-2019,70.5,72.705002,70.307503,72.2575,70.655609,226176800
04-07-2019,65.9375,69.522499,65.75,66.542503,65.067299,286744800
05-07-2019,69.285004,71.610001,67.342499,71.334999,69.753548,285290000
06-07-2019,69.347504,70.305,67.964996,68.857498,67.330971,255598800
07-07-2019,63.985001,67.5,62,62.057499,60.681732,418474000
08-07-2019,66.222504,69.980003,63.237499,69.4925,67.951912,370732000
09-07-2019,60.487499,64.769997,60,60.552502,59.210094,322423600
10-07-2019,61.877499,64.402496,59.599998,63.215,61.813568,324056000
11-07-2019,59.942501,62.5,59.279999,61.6675,60.300377,300233600
12-07-2019,61.8475,63.209999,60.6525,61.195,59.83836,271857200
13-07-2019,61.794998,62.9575,57,57.310001,56.039478,401693200
14-07-2019,57.02,57.125,53.1525,56.092499,54.848969,336752800
15-07-2019,59.09,61.922501,58.575001,61.720001,60.351715,287531200
16-07-2019,62.6875,64.5625,61.075001,61.380001,60.019245,303602000
17-07-2019,61.630001,64.669998,61.59,64.610001,63.17765,252087200
18-07-2019,63.1875,63.967499,61.762501,61.935001,60.561947,204216800
19-07-2019,62.685001,63.880001,62.349998,63.702499,62.29026,167976400
20-07-2019,63.900002,65.622498,63,63.572498,62.163132,197002000
21-07-2019,61.625,62.18,59.782501,60.227501,58.892303,176218400
22-07-2019,60.084999,61.287498,59.224998,61.232498,59.875019,165934000
23-07-2019,60.700001,61.424999,59.7425,60.352501,59.01453,129880000
24-07-2019,62.724998,65.777496,62.345001,65.6175,64.162811,201820400
25-07-2019,67.699997,67.925003,64.75,64.857498,63.419666,202887200
26-07-2019,65.684998,66.842499,65.307503,66.517502,65.042854,168895200
27-07-2019,67.175003,67.517502,66.175003,66.997498,65.512199,161834800
28-07-2019,67.077499,68.425003,66.457497,68.3125,66.798058,131022800
29-07-2019,70,72.0625,69.512497,71.762497,70.171577,194994800
30-07-2019,70.599998,71.582497,70.157501,71.107498,69.531097,131154400
31-07-2019,71.845001,72.050003,70.587502,71.672501,70.083565,157125200
01-08-2019,71.172501,71.737503,69.214996,70.699997,69.132645,215250000
02-08-2019,69.487503,70.419998,69.212502,69.232498,67.697662,130015200
03-08-2019,69.07,69.3125,66.357498,67.092499,65.605118,180991600
04-08-2019,68.402496,69.474998,68.050003,69.025002,67.494766,116862400
05-08-2019,68.967499,70.4375,68.717499,68.7575,67.233192,124814400
06-08-2019,69.300003,70.752502,69.25,70.7425,69.174179,126161200
07-08-2019,70.449997,71.135002,69.987503,70.792503,69.223083,117087600
08-08-2019,71.269997,71.457497,69.550003,69.644997,68.101021,112004800
09-08-2019,71.182503,72.417503,70.972504,71.932503,70.337807,137280800
10-08-2019,72.489998,73.6325,72.087502,73.449997,71.821671,183064000
11-08-2019,71.5625,74.75,71.462502,72.267502,70.665375,240616800
12-08-2019,72.292503,73.422501,71.580002,73.290001,71.665222,133568000
13-08-2019,73.764999,75.25,73.614998,74.389999,72.740845,147751200
14-08-2019,75.114998,75.809998,74.717499,75.157501,73.49131,142333600
15-08-2019,75.805,76.292503,75.4925,75.934998,74.251564,115215200
16-08-2019,76.410004,77.587502,76.072502,77.532501,76.01889,133838400
17-08-2019,77.025002,79.262497,76.809998,78.752502,77.215057,145946400
18-08-2019,79.457497,79.922501,77.727501,77.852501,76.332642,162301200
19-08-2019,78.037498,78.987503,75.802498,76.912498,75.410973,200622400
20-08-2019,76.127502,77.447502,75.3825,77.385002,75.874268,158929200
21-08-2019,75.087502,76.974998,75.052498,76.927498,75.42569,166348400
22-08-2019,78.292503,79.125,77.580002,78.739998,77.202805,135178400
23-08-2019,78.7575,79.629997,78.252502,78.285004,76.756699,101729600
24-08-2019,79.169998,79.879997,79.129997,79.807503,78.249466,111504800
25-08-2019,79.665001,80.222504,78.967499,79.212502,77.666092,102688800
26-08-2019,78.942497,79.807503,78.837502,79.722504,78.16613,81803200
27-08-2019,80.875,81.059998,79.125,79.182503,77.636688,125522000
28-08-2019,79.035004,79.677498,78.272499,79.527496,77.974937,112945200
29-08-2019,79.192497,80.860001,78.907501,79.5625,78.009254,133560800
30-08-2019,79.8125,80.287498,79.1175,79.485001,77.933281,153532400
31-08-2019,79.4375,80.587502,79.302498,80.462502,78.891685,80791200
01-09-2019,80.1875,80.860001,79.732498,80.834999,79.25692,87642800
02-09-2019,81.165001,81.550003,80.574997,81.279999,79.69323,104491200
03-09-2019,81.097504,81.404999,80.195,80.580002,79.006889,87560400
04-09-2019,80.837502,82.9375,80.807503,82.875,81.257088,137250400
05-09-2019,82.5625,83.400002,81.830002,83.364998,81.737518,95654400
06-09-2019,83.035004,86.402496,83.002502,85.997498,84.318642,147712400
07-09-2019,86.974998,88.692497,86.522499,88.209999,86.487946,166651600
08-09-2019,87.327499,87.764999,83.870003,83.974998,82.335609,201662400
09-09-2019,86.18,86.949997,83.555,84.699997,83.046463,200146000
10-09-2019,83.3125,86.419998,83.144997,85.747498,84.073502,138808800
11-09-2019,87.864998,88.300003,86.18,88.019997,86.301636,165428800
12-09-2019,88.787498,88.849998,87.772499,87.897499,86.181534,114406400
13-09-2019,87.852501,88.362503,87.305,87.932503,86.215851,96820400
14-09-2019,88.660004,89.139999,86.287498,87.43,85.72316,264476000
15-09-2019,87.834999,89.864998,87.787498,89.717499,87.966011,135445200
16-09-2019,91,93.095001,90.567497,91.6325,89.843628,212155600
17-09-2019,91.25,92.197502,89.629997,90.014999,88.257706,192623200
18-09-2019,90.175003,91.25,89.392502,91.209999,89.429375,137522400
19-09-2019,91.102501,91.330002,88.254997,88.407501,86.681572,205256800
20-09-2019,88.3125,90.542503,87.82,90.445,88.679314,130646000
21-09-2019,90.019997,91.495003,90,91.199997,89.419563,140223200
22-09-2019,91.279999,91.839996,90.977501,91.027496,89.250427,110737200
23-09-2019,91.962502,92.6175,90.910004,91.027496,89.250427,114041600
24-09-2019,92.5,93.945,92.467499,93.462502,91.637886,118655600
25-09-2019,93.852501,94.654999,93.057503,93.172501,91.353561,112424400
26-09-2019,94.18,95.375,94.089996,95.342499,93.481194,117092000
27-09-2019,96.262497,96.317497,94.672501,95.752502,93.883202,125642800
28-09-2019,95.334999,95.980003,94.705002,95.919998,94.047424,90257200
29-09-2019,97.264999,99.955002,95.2575,95.477501,93.613564,191649200
30-09-2019,94.839996,97.254997,93.877502,97.057503,95.162727,170989200
01-10-2019,98.989998,99.247498,96.489998,97.724998,95.817192,153198000
02-10-2019,96.5625,97.404999,95.904999,96.522499,94.638161,110577600
03-10-2019,96.987503,97.147499,95.839996,96.327499,94.446953,92186800
04-10-2019,96.417503,98.5,96.0625,98.357498,96.437332,90318000
05-10-2019,99.172501,99.25,96.7425,97,95.106331,103433200
06-10-2019,96.692497,97.974998,96.602501,97.272499,95.373512,89001600
07-10-2019,96.997498,97.077499,92.010002,92.845001,91.032448,197004400
08-10-2019,90.987503,92.970001,89.144997,92.614998,90.806923,185438800
09-10-2019,93.709999,94.904999,93.480003,94.809998,92.959099,121214000
10-10-2019,94.3675,94.550003,93.247498,93.252502,91.431999,103625600
11-10-2019,93.75,95.230003,93.712502,95.040001,93.184586,90329200
12-10-2019,94.1875,96.297501,93.767502,96.190002,94.312149,158130000
13-10-2019,102.885002,106.415001,100.824997,106.260002,104.185555,374336800
14-10-2019,108.199997,111.637497,107.892502,108.9375,106.810791,308151200
15-10-2019,109.1325,110.790001,108.387497,109.665001,107.524094,173071600
16-10-2019,109.377502,110.392502,108.897499,110.0625,107.913826,121776800
17-10-2019,110.404999,114.412498,109.797501,113.902496,111.678864,202428800
18-10-2019,113.205002,113.675003,110.292503,111.112503,109.139748,198045600
19-10-2019,112.599998,113.775002,110,112.727501,110.726082,212403600
20-10-2019,111.970001,112.482498,109.107498,109.375,107.433105,187902400
21-10-2019,110.497498,113.275002,110.297501,113.010002,111.003563,165598000
22-10-2019,114.43,116.042503,113.927498,115.010002,112.968063,210082000
23-10-2019,114.830002,115,113.044998,114.907501,112.867363,165565200
24-10-2019,116.0625,116.087502,113.962502,114.607498,112.572701,119561600
25-10-2019,114.352501,116,114.0075,115.5625,113.510757,105633600
26-10-2019,115.982498,117.162498,115.610001,115.707497,113.653168,145538000
27-10-2019,115.75,118.392502,115.732498,118.275002,116.175079,126907200
28-10-2019,119.262497,124.8675,119.25,124.370003,122.161873,338054800
29-10-2019,128.697495,128.785004,123.9375,125.857498,123.622971,345937600
30-10-2019,124.697502,125.18,123.052498,124.824997,122.608788,211495600
31-10-2019,126.18,126.9925,125.082497,126.522499,124.276146,163022400
01-11-2019,127.142502,127.485001,123.832497,125.010002,122.790504,155552400
02-11-2019,126.012497,126.442497,124.577499,124.807503,122.591606,187630000
03-11-2019,127.580002,131,126,129.039993,126.748947,225702700
04-11-2019,132.759995,134.800003,130.529999,134.179993,131.797699,151948100
05-11-2019,137.589996,137.979996,127,131.399994,129.067047,200119000
06-11-2019,126.910004,128.839996,120.5,120.879997,118.733818,257599600
07-11-2019,120.07,123.699997,110.889999,120.959999,118.812416,332607200
08-11-2019,113.949997,118.989998,112.68,112.82,110.816925,231366600
09-11-2019,117.260002,119.139999,115.260002,117.32,115.237053,176940500
10-11-2019,120.360001,120.5,112.5,113.489998,111.475044,182274400
11-11-2019,114.57,115.230003,110,112,110.011505,180860300
12-11-2019,114.720001,115.93,112.800003,115.360001,113.311852,140150100
13-11-2019,118.330002,118.830002,113.610001,115.540001,113.488655,184642000
14-11-2019,115.230003,116,112.040001,112.129997,110.139175,154679000
15-11-2019,109.720001,112.199997,108.709999,110.339996,108.380959,178011000
16-11-2019,110.400002,110.879997,106.089996,106.839996,104.943108,287104900
17-11-2019,104.540001,110.190002,103.099998,110.080002,108.125587,195713800
18-11-2019,112.68,112.860001,109.160004,111.809998,109.824867,183055400
19-11-2019,111.620003,112.110001,106.769997,107.120003,105.218132,150718700
20-11-2019,105.169998,110.25,105,108.220001,106.298622,167743300
21-11-2019,108.43,112.440002,107.669998,112.279999,110.286537,149981400
22-11-2019,115.010002,115.32,112.779999,114.959999,112.918945,137672400
23-11-2019,114.550003,115.309998,113.57,114.089996,112.064377,99382200
24-11-2019,113.790001,117.260002,113.620003,115.809998,113.753845,142675200
25-11-2019,117.639999,117.720001,115.830002,116.790001,114.716454,116120400
26-11-2019,112.889999,115.370003,112.220001,113.019997,111.013374,144712000
27-11-2019,113.910004,116.650002,113.550003,116.5,114.431587,106243800
28-11-2019,115.699997,116.120003,112.25,113.160004,111.150909,161498200
29-11-2019,114.620003,115.550003,114.129997,115.080002,113.036804,96849000
30-11-2019,116.25,116.400002,114.589996,114.970001,112.928757,83477200
01-12-2019,115.279999,117,114.919998,116.970001,114.893265,100506900
02-12-2019,120.059998,125.18,119.279999,124.400002,122.191338,240226800
03-12-2019,125.269997,125.389999,119.650002,121.099998,118.949928,262330500
04-12-2019,121,123.029999,119.620003,121.190002,119.03833,150712000
05-12-2019,118.720001,121.199997,118.150002,120.709999,118.566864,112559200
06-12-2019,121.279999,121.550003,118.809998,119.019997,116.90686,115393800
07-12-2019,119.959999,120.419998,115.660004,115.980003,113.920837,120639300
08-12-2019,116.199997,118.980003,115.629997,117.510002,115.423683,124423700
09-12-2019,116.669998,118.709999,116.449997,116.870003,114.795044,89946000
10-12-2019,117.449997,118.040001,114.589996,115.75,113.694923,101988000
11-12-2019,116.389999,116.550003,114.279999,115.040001,112.99752,82572600
12-12-2019,114.010002,116.550003,112.879997,115.050003,113.007347,111850700
13-12-2019,115.489998,117.279999,114.540001,116.599998,114.529831,92276800
14-12-2019,115.050003,115.43,111.099998,111.199997,109.225693,143937800
15-12-2019,112.370003,116.93,112.199997,115.32,113.272545,146129200
16-12-2019,111.059998,111.989998,107.720001,108.860001,106.927254,190272600
17-12-2019,109.110001,110.68,107.32,108.769997,106.838844,122866900
18-12-2019,109.660004,111.489998,108.730003,110.440002,108.479195,107624400
19-12-2019,114.139999,115.589996,112.349998,114.949997,112.909119,138235500
20-12-2019,117.949997,119.620003,116.870003,119.029999,116.916679,126387100
21-12-2019,118.32,119.199997,116.129997,118.690002,116.783867,114457900
22-12-2019,120.5,121.989998,116.050003,116.32,114.451904,154515300
23-12-2019,115.550003,117.589996,114.129997,115.970001,114.107529,138023400
24-12-2019,117.190002,119.629997,116.440002,119.489998,117.570999,112295000
25-12-2019,119.620003,120.529999,118.57,119.209999,117.295486,103162300
26-12-2019,119.440002,119.669998,117.870003,119.260002,117.344696,81581900
27-12-2019,118.919998,120.989998,118.150002,120.300003,118.368011,91183000
28-12-2019,119.550003,120.669998,118.959999,119.389999,117.472618,74271000
29-12-2019,118.610001,119.82,118,118.029999,116.134438,76322100
30-12-2019,117.589996,119.059998,116.809998,118.639999,116.734657,74113000
31-12-2019,118.639999,118.769997,117.290001,117.339996,115.455536,73604300
01-01-2020,117.18,117.620003,113.75,113.849998,112.021584,127959300
02-01-2020,113.910004,115.849998,112.589996,115.169998,113.320366,113874200
03-01-2020,115.550003,116.75,115.169998,116.029999,114.166573,76499200
04-01-2020,116.57,117.489998,116.220001,116.589996,114.717575,46691300
05-01-2020,116.970001,120.970001,116.809998,119.050003,117.138084,169410200
06-01-2020,121.010002,123.470001,120.010002,122.720001,120.749138,127728200
07-01-2020,122.019997,123.370003,120.889999,123.080002,121.103355,89004200
08-01-2020,123.519997,123.779999,122.209999,122.940002,120.965599,78967600
09-01-2020,122.599998,122.860001,121.519997,122.25,120.286682,78260400
10-01-2020,122.309998,124.57,122.25,123.75,121.762581,86712000
11-01-2020,124.370003,124.980003,123.089996,124.379997,122.382469,82225500
12-01-2020,124.529999,125.949997,121,121.779999,119.824219,115089200
13-01-2020,120.5,123.870003,120.150002,123.239998,121.26078,81312200
14-01-2020,122.43,122.760002,120.550003,122.410004,120.444107,86939800
15-01-2020,122.599998,123.349998,121.540001,121.779999,119.824219,79184500
16-01-2020,124.339996,127.900002,124.129997,127.879997,125.826256,157243700
17-01-2020,127.410004,128.369995,126.559998,127.809998,125.757393,98208600
18-01-2020,128.899994,129.580002,128.039993,128.699997,126.633102,94359800
19-01-2020,128.960007,129.100006,126.120003,126.660004,124.625854,192541500
20-01-2020,125.019997,128.309998,123.449997,128.229996,126.170631,121251600
21-01-2020,131.610001,134.410004,129.649994,131.880005,129.762024,168904800
22-01-2020,132.160004,132.429993,130.779999,130.960007,128.856796,88223700
23-01-2020,131.320007,133.460007,131.100006,131.970001,129.850586,54930100
24-01-2020,133.990005,137.339996,133.509995,136.690002,134.494766,124486200
25-01-2020,138.050003,138.789993,134.339996,134.869995,132.703979,121047300
26-01-2020,135.580002,135.990005,133.399994,133.720001,131.572495,96452100
27-01-2020,134.080002,134.740005,131.720001,132.690002,130.559036,99116600
28-01-2020,133.520004,133.610001,126.760002,129.410004,127.331696,143301900
29-01-2020,128.889999,131.740005,128.429993,131.009995,128.905991,97664900
30-01-2020,127.720001,131.050003,126.379997,126.599998,124.566811,155088000
31-01-2020,128.360001,131.630005,127.860001,130.919998,128.817429,109578200
01-02-2020,132.429993,132.630005,130.229996,132.050003,129.929291,105158200
02-02-2020,129.190002,130.169998,128.5,128.979996,126.908585,100384500
03-02-2020,128.5,129.690002,126.860001,128.800003,126.731499,91951100
04-02-2020,128.759995,131.449997,128.490005,130.889999,128.787949,88636800
05-02-2020,130.800003,131,128.759995,128.910004,126.839714,90221800
06-02-2020,128.779999,130.220001,127,127.139999,125.098137,111598500
07-02-2020,127.779999,128.710007,126.940002,127.830002,125.777069,90757300
08-02-2020,128.660004,132.490005,128.550003,132.029999,129.909622,104319500
09-02-2020,133.800003,139.669998,133.589996,136.869995,134.67186,120150900
10-02-2020,136.279999,139.850006,135.020004,139.070007,136.836548,114459400
11-02-2020,143.070007,145.089996,136.539993,142.919998,140.624725,157611700
12-02-2020,143.600006,144.300003,141.369995,143.160004,140.86087,98390600
13-02-2020,143.429993,144.300003,140.410004,142.059998,139.778519,140843800
14-02-2020,139.520004,141.990005,136.699997,137.089996,134.888351,142621100
15-02-2020,135.830002,136.740005,130.210007,131.960007,129.840759,177523800
16-02-2020,133.75,135.380005,130.929993,134.139999,131.985733,106239800
17-02-2020,135.729996,136.309998,134.610001,134.990005,132.822067,83305400
18-02-2020,135.759995,135.770004,133.610001,133.940002,131.788956,89880900
19-02-2020,136.300003,137.399994,134.589996,137.389999,135.183517,84183100
20-02-2020,137.350006,137.419998,135.860001,136.759995,134.764725,75693800
21-02-2020,136.029999,136.960007,134.919998,136.910004,134.912537,71297200
22-02-2020,136.619995,137.880005,135.850006,136.009995,134.025681,76774200
23-02-2020,136.479996,136.990005,134.399994,135.389999,133.414719,73046600
24-02-2020,135.899994,136.389999,133.770004,135.130005,133.158508,64280000
25-02-2020,134.350006,135.529999,133.690002,135.369995,133.394989,60145100
26-02-2020,135.490005,136.009995,132.789993,133.190002,131.246841,80576300
27-02-2020,131.25,132.220001,129.470001,130.839996,128.931107,97918500
28-02-2020,129.199997,130,127.410004,129.710007,127.817612,96856700
29-02-2020,130.240005,130.710007,128.800003,129.869995,127.975243,87668800
01-03-2020,128.009995,129.720001,125.599998,126,124.161713,103916400
